chrBase	chr	base	strand	coverage	freqC	freqT
chr21.43595344	chr21	43595344	R	94	97.87	2.13
chr21.43595359	chr21	43595359	R	94	98.94	1.06
chr21.43595380	chr21	43595380	F	75	100	0
chr21.43595427	chr21	43595427	R	73	98.63	1.37
chr21.43597715	chr21	43597715	F	126	96.03	3.97
chr21.43597723	chr21	43597723	R	64	98.44	1.56
chr21.43597761	chr21	43597761	R	69	98.55	1.45
chr21.43597761	chr21	43597761	F	122	96.72	3.28
chr21.43597799	chr21	43597799	F	46	100	0
chr21.43597821	chr21	43597821	R	38	97.37	2.63
chr21.43597821	chr21	43597821	F	45	97.78	2.22
chr21.43597832	chr21	43597832	R	38	94.74	5.26
chr21.43597832	chr21	43597832	F	45	93.33	6.67
chr21.43597840	chr21	43597840	R	39	100	0
chr21.43597840	chr21	43597840	F	35	97.14	2.86
chr21.43597853	chr21	43597853	F	35	94.29	5.71
chr21.43597886	chr21	43597886	F	35	94.29	5.71
chr21.43598590	chr21	43598590	F	29	100	0
chr21.43598620	chr21	43598620	F	29	93.1	6.9
chr21.43598628	chr21	43598628	F	28	100	0
chr21.43598632	chr21	43598632	F	28	85.71	14.29
chr21.43598650	chr21	43598650	R	21	95.24	4.76
chr21.43598690	chr21	43598690	R	44	90.91	9.09
chr21.43598693	chr21	43598693	R	45	84.44	15.56
chr21.43598702	chr21	43598702	R	45	84.44	15.56
chr21.43600056	chr21	43600056	R	44	90.91	9.09
chr21.43600095	chr21	43600095	R	44	81.82	18.18
chr21.43600102	chr21	43600102	R	44	84.09	15.91
chr21.43600102	chr21	43600102	F	92	96.74	3.26
chr21.43600116	chr21	43600116	F	91	89.01	10.99
chr21.43600116	chr21	43600116	R	68	92.65	7.35
chr21.43600162	chr21	43600162	R	70	91.43	8.57
chr21.43600172	chr21	43600172	R	70	95.71	4.29
chr21.43600535	chr21	43600535	F	151	96.03	3.97
chr21.43600542	chr21	43600542	F	148	91.89	8.11
chr21.43600689	chr21	43600689	R	77	94.81	5.19
chr21.43600739	chr21	43600739	R	81	97.53	2.47
chr21.43601013	chr21	43601013	R	81	83.95	16.05
chr21.43602064	chr21	43602064	F	46	97.83	2.17
chr21.43602086	chr21	43602086	F	46	95.65	4.35
chr21.43602137	chr21	43602137	R	29	82.76	17.24
chr21.43602186	chr21	43602186	R	31	93.55	6.45
chr21.43602192	chr21	43602192	R	31	96.77	3.23
chr21.43602202	chr21	43602202	F	66	98.48	1.52
chr21.43602230	chr21	43602230	F	66	92.42	7.58
chr21.43602230	chr21	43602230	R	59	89.83	10.17
chr21.43602247	chr21	43602247	R	58	91.38	8.62
chr21.43602247	chr21	43602247	F	37	91.89	8.11
chr21.43602250	chr21	43602250	F	37	100	0
chr21.43602276	chr21	43602276	F	36	100	0
chr21.43602500	chr21	43602500	R	13	100	0
chr21.43603624	chr21	43603624	F	43	83.72	16.28
chr21.43603633	chr21	43603633	R	87	85.06	14.94
chr21.43603633	chr21	43603633	F	43	72.09	27.91
chr21.43603641	chr21	43603641	R	84	84.52	15.48
chr21.43603641	chr21	43603641	F	43	72.09	27.91
chr21.43603654	chr21	43603654	F	41	97.56	2.44
chr21.43603654	chr21	43603654	R	87	94.25	5.75
chr21.43603656	chr21	43603656	F	43	95.35	4.65
chr21.43603656	chr21	43603656	R	87	98.85	1.15
chr21.43603661	chr21	43603661	R	87	96.55	3.45
chr21.43603661	chr21	43603661	F	43	93.02	6.98
chr21.43603669	chr21	43603669	R	87	97.7	2.3
chr21.43604405	chr21	43604405	R	19	78.95	21.05
chr21.43604457	chr21	43604457	F	72	100	0
chr21.43604457	chr21	43604457	R	20	100	0
chr21.43604477	chr21	43604477	F	72	97.22	2.78
chr21.43604510	chr21	43604510	R	107	97.2	2.8
chr21.43604510	chr21	43604510	F	70	98.57	1.43
chr21.43604515	chr21	43604515	F	70	95.71	4.29
chr21.43604515	chr21	43604515	R	116	95.69	4.31
chr21.43604550	chr21	43604550	R	117	94.02	5.98
chr21.43604729	chr21	43604729	R	46	100	0
chr21.43604731	chr21	43604731	R	52	100	0
chr21.43604783	chr21	43604783	R	62	96.77	3.23
chr21.43605662	chr21	43605662	F	150	70	30
chr21.43605669	chr21	43605669	F	149	78.52	21.48
chr21.43605678	chr21	43605678	F	149	65.1	34.9
chr21.43605691	chr21	43605691	F	150	70	30
chr21.43605834	chr21	43605834	R	10	90	10
chr21.43605870	chr21	43605870	R	10	100	0
chr21.43605879	chr21	43605879	F	30	90	10
chr21.43605879	chr21	43605879	R	10	100	0
chr21.43605895	chr21	43605895	R	27	92.59	7.41
chr21.43605895	chr21	43605895	F	30	83.33	16.67
chr21.43605917	chr21	43605917	F	89	95.51	4.49
chr21.43605917	chr21	43605917	R	27	100	0
chr21.43605921	chr21	43605921	F	86	97.67	2.33
chr21.43605927	chr21	43605927	F	88	92.05	7.95
chr21.43605962	chr21	43605962	F	86	93.02	6.98
chr21.43606114	chr21	43606114	R	81	87.65	12.35
chr21.43606152	chr21	43606152	F	116	70.69	29.31
chr21.43606155	chr21	43606155	F	117	80.34	19.66
chr21.43606169	chr21	43606169	F	116	81.03	18.97
chr21.43606172	chr21	43606172	F	116	68.1	31.9
chr21.43606205	chr21	43606205	F	101	6.93	93.07
chr21.43606321	chr21	43606321	R	28	32.14	67.86
chr21.43606358	chr21	43606358	R	29	41.38	58.62
chr21.43606378	chr21	43606378	F	94	55.32	44.68
chr21.43606378	chr21	43606378	R	29	58.62	41.38
chr21.43606386	chr21	43606386	F	95	53.68	46.32
chr21.43606386	chr21	43606386	R	43	58.14	41.86
chr21.43606404	chr21	43606404	F	91	75.82	24.18
chr21.43606404	chr21	43606404	R	48	66.67	33.33
chr21.43606427	chr21	43606427	F	94	47.87	52.13
chr21.43606427	chr21	43606427	R	47	46.81	53.19
chr21.43606439	chr21	43606439	R	49	61.22	38.78
chr21.43606759	chr21	43606759	R	55	0	100
chr21.43606764	chr21	43606764	R	53	0	100
chr21.43606785	chr21	43606785	R	55	0	100
chr21.43606788	chr21	43606788	R	56	0	100
chr21.43606788	chr21	43606788	F	17	0	100
chr21.43606791	chr21	43606791	F	17	0	100
chr21.43606810	chr21	43606810	F	17	0	100
chr21.43606825	chr21	43606825	R	231	1.73	98.27
chr21.43606825	chr21	43606825	F	13	0	100
chr21.43606862	chr21	43606862	R	273	1.47	98.53
chr21.43606864	chr21	43606864	R	267	1.5	98.5
chr21.43606869	chr21	43606869	R	288	1.39	98.61
chr21.43606869	chr21	43606869	F	105	1.9	98.1
chr21.43606884	chr21	43606884	F	89	2.25	97.75
chr21.43606889	chr21	43606889	F	87	3.45	96.55
chr21.43606893	chr21	43606893	F	104	1.92	98.08
chr21.43606898	chr21	43606898	F	91	2.2	97.8
chr21.43606907	chr21	43606907	R	160	1.88	98.12
chr21.43606907	chr21	43606907	F	103	0.97	99.03
chr21.43606921	chr21	43606921	R	161	2.48	97.52
chr21.43606921	chr21	43606921	F	102	1.96	98.04
chr21.43606925	chr21	43606925	F	101	1.98	98.02
chr21.43606925	chr21	43606925	R	169	1.78	98.22
chr21.43606932	chr21	43606932	R	128	3.91	96.09
chr21.43606939	chr21	43606939	R	169	2.37	97.63
chr21.43606958	chr21	43606958	R	179	6.7	93.3
chr21.43607836	chr21	43607836	F	63	100	0
chr21.43607890	chr21	43607890	F	63	98.41	1.59
chr21.43607981	chr21	43607981	R	55	98.18	1.82
chr21.43607981	chr21	43607981	F	85	97.65	2.35
chr21.43608008	chr21	43608008	F	85	85.88	14.12
chr21.43608033	chr21	43608033	F	81	96.3	3.7
chr21.43608038	chr21	43608038	F	84	96.43	3.57
chr21.43608105	chr21	43608105	R	55	90.91	9.09
chr21.43608137	chr21	43608137	R	55	94.55	5.45
chr21.43608145	chr21	43608145	F	95	94.74	5.26
chr21.43608145	chr21	43608145	R	55	100	0
chr21.43608152	chr21	43608152	F	95	91.58	8.42
chr21.43608152	chr21	43608152	R	83	95.18	4.82
chr21.43608201	chr21	43608201	F	94	90.43	9.57
chr21.43608201	chr21	43608201	R	98	93.88	6.12
chr21.43608209	chr21	43608209	R	98	97.96	2.04
chr21.43608209	chr21	43608209	F	22	100	0
chr21.43608219	chr21	43608219	F	22	95.45	4.55
chr21.43608230	chr21	43608230	F	22	100	0
chr21.43608257	chr21	43608257	F	21	90.48	9.52
chr21.43608383	chr21	43608383	R	52	98.08	1.92
chr21.43608396	chr21	43608396	F	35	94.29	5.71
chr21.43608704	chr21	43608704	F	50	80	20
chr21.43608749	chr21	43608749	F	48	97.92	2.08
chr21.43608758	chr21	43608758	F	47	95.74	4.26
chr21.43608790	chr21	43608790	R	23	86.96	13.04
chr21.43608834	chr21	43608834	F	51	90.2	9.8
chr21.43608834	chr21	43608834	R	23	95.65	4.35
chr21.43609033	chr21	43609033	F	102	94.12	5.88
chr21.43609033	chr21	43609033	R	323	94.43	5.57
chr21.43609056	chr21	43609056	F	102	92.16	7.84
chr21.43609121	chr21	43609121	F	63	100	0
chr21.43609121	chr21	43609121	R	74	91.89	8.11
chr21.43609152	chr21	43609152	R	46	95.65	4.35
chr21.43609152	chr21	43609152	F	62	90.32	9.68
chr21.43609166	chr21	43609166	R	45	97.78	2.22
chr21.43611211	chr21	43611211	F	53	96.23	3.77
chr21.43611227	chr21	43611227	F	53	96.23	3.77
chr21.43611264	chr21	43611264	F	51	94.12	5.88
chr21.43611264	chr21	43611264	R	111	99.1	0.9
chr21.43611292	chr21	43611292	R	112	95.54	4.46
chr21.43611784	chr21	43611784	F	109	88.99	11.01
chr21.43611791	chr21	43611791	F	109	82.57	17.43
chr21.43611825	chr21	43611825	R	47	93.62	6.38
chr21.43611825	chr21	43611825	F	101	84.16	15.84
chr21.43611857	chr21	43611857	R	48	87.5	12.5
chr21.43611869	chr21	43611869	R	48	89.58	10.42
chr21.43611869	chr21	43611869	F	212	96.23	3.77
chr21.43611887	chr21	43611887	F	211	86.73	13.27
chr21.43611906	chr21	43611906	F	209	91.87	8.13
chr21.43612053	chr21	43612053	R	229	93.45	6.55
chr21.43614185	chr21	43614185	F	22	86.36	13.64
chr21.43614208	chr21	43614208	R	203	93.6	6.4
chr21.43614208	chr21	43614208	F	22	81.82	18.18
chr21.43614260	chr21	43614260	F	95	89.47	10.53
chr21.43614260	chr21	43614260	R	211	94.31	5.69
chr21.43614297	chr21	43614297	R	86	84.88	15.12
chr21.43614297	chr21	43614297	F	93	94.62	5.38
chr21.43614307	chr21	43614307	F	89	94.38	5.62
chr21.43614307	chr21	43614307	R	88	85.23	14.77
chr21.43614316	chr21	43614316	F	89	96.63	3.37
chr21.43614316	chr21	43614316	R	85	94.12	5.88
chr21.43614332	chr21	43614332	R	85	95.29	4.71
chr21.43614332	chr21	43614332	F	14	100	0
chr21.43614351	chr21	43614351	F	14	100	0
chr21.43614567	chr21	43614567	R	24	100	0
chr21.43614570	chr21	43614570	R	24	83.33	16.67
chr21.43614574	chr21	43614574	R	23	95.65	4.35
chr21.43614581	chr21	43614581	R	24	91.67	8.33
chr21.43616247	chr21	43616247	F	21	95.24	4.76
chr21.43616251	chr21	43616251	F	21	100	0
chr21.43616251	chr21	43616251	R	41	95.12	4.88
chr21.43616274	chr21	43616274	F	20	100	0
chr21.43616274	chr21	43616274	R	42	95.24	4.76
chr21.43616280	chr21	43616280	R	41	100	0
chr21.43616280	chr21	43616280	F	20	100	0
chr21.43616283	chr21	43616283	F	21	85.71	14.29
chr21.43616283	chr21	43616283	R	42	92.86	7.14
chr21.43616287	chr21	43616287	R	42	95.24	4.76
chr21.43617237	chr21	43617237	F	130	96.15	3.85
chr21.43617246	chr21	43617246	F	129	93.02	6.98
chr21.43617253	chr21	43617253	F	127	91.34	8.66
chr21.43617286	chr21	43617286	F	120	93.33	6.67
chr21.43617384	chr21	43617384	R	123	94.31	5.69
chr21.43617397	chr21	43617397	R	128	96.88	3.12
chr21.43617409	chr21	43617409	R	133	95.49	4.51
chr21.43617414	chr21	43617414	R	133	94.74	5.26
chr21.43617434	chr21	43617434	R	132	96.21	3.79
chr21.43617439	chr21	43617439	R	132	89.39	10.61
chr21.43618173	chr21	43618173	F	84	90.48	9.52
chr21.43618192	chr21	43618192	F	84	89.29	10.71
chr21.43618192	chr21	43618192	R	33	93.94	6.06
chr21.43618201	chr21	43618201	R	33	96.97	3.03
chr21.43618250	chr21	43618250	F	14	100	0
chr21.43618250	chr21	43618250	R	33	93.94	6.06
chr21.43618304	chr21	43618304	F	15	80	20
chr21.43618545	chr21	43618545	R	73	94.52	5.48
chr21.43619566	chr21	43619566	R	70	95.71	4.29
chr21.43619577	chr21	43619577	F	50	96	4
chr21.43619577	chr21	43619577	R	72	95.83	4.17
chr21.43619599	chr21	43619599	F	50	100	0
chr21.43619607	chr21	43619607	F	50	92	8
chr21.43619653	chr21	43619653	F	29	100	0
chr21.43619747	chr21	43619747	R	55	83.64	16.36
chr21.43619792	chr21	43619792	R	55	90.91	9.09
chr21.43620849	chr21	43620849	R	99	93.94	6.06
chr21.43620863	chr21	43620863	R	103	95.15	4.85
chr21.43620885	chr21	43620885	R	103	96.12	3.88
chr21.43620895	chr21	43620895	R	103	76.7	23.3
chr21.43621566	chr21	43621566	R	77	93.51	6.49
chr21.43623420	chr21	43623420	F	52	94.23	5.77
chr21.43623464	chr21	43623464	R	36	100	0
chr21.43623842	chr21	43623842	F	112	97.32	2.68
chr21.43623862	chr21	43623862	F	111	99.1	0.9
chr21.43623965	chr21	43623965	R	96	94.79	5.21
chr21.43623978	chr21	43623978	R	97	81.44	18.56
chr21.43624012	chr21	43624012	R	97	90.72	9.28
chr21.43624016	chr21	43624016	R	98	88.78	11.22
chr21.43624016	chr21	43624016	F	99	95.96	4.04
chr21.43624052	chr21	43624052	F	93	86.02	13.98
chr21.43624091	chr21	43624091	R	19	78.95	21.05
chr21.43624141	chr21	43624141	R	18	33.33	66.67
chr21.43624141	chr21	43624141	F	159	40.25	59.75
chr21.43624162	chr21	43624162	F	153	67.97	32.03
chr21.43624170	chr21	43624170	F	158	89.24	10.76
chr21.43624336	chr21	43624336	R	107	88.79	11.21
chr21.43624365	chr21	43624365	R	106	93.4	6.6
chr21.43624365	chr21	43624365	F	98	87.76	12.24
chr21.43624381	chr21	43624381	F	96	94.79	5.21
chr21.43624399	chr21	43624399	F	98	86.73	13.27
chr21.43624422	chr21	43624422	F	95	88.42	11.58
chr21.43624547	chr21	43624547	R	19	89.47	10.53
chr21.43624565	chr21	43624565	R	24	100	0
chr21.43624594	chr21	43624594	R	28	89.29	10.71
chr21.43624597	chr21	43624597	F	27	96.3	3.7
chr21.43624597	chr21	43624597	R	28	100	0
chr21.43624614	chr21	43624614	F	26	100	0
chr21.43624626	chr21	43624626	F	27	81.48	18.52
chr21.43624864	chr21	43624864	F	15	80	20
chr21.43624947	chr21	43624947	R	161	81.99	18.01
chr21.43624955	chr21	43624955	R	162	86.42	13.58
chr21.43624955	chr21	43624955	F	106	75.47	24.53
chr21.43624977	chr21	43624977	F	107	87.85	12.15
chr21.43625006	chr21	43625006	R	90	84.44	15.56
chr21.43625006	chr21	43625006	F	105	88.57	11.43
chr21.43625029	chr21	43625029	R	94	91.49	8.51
chr21.43625037	chr21	43625037	R	94	98.94	1.06
chr21.43625411	chr21	43625411	F	120	88.33	11.67
chr21.43625420	chr21	43625420	F	120	89.17	10.83
chr21.43625420	chr21	43625420	R	31	74.19	25.81
chr21.43625426	chr21	43625426	F	117	95.73	4.27
chr21.43625426	chr21	43625426	R	30	90	10
chr21.43625448	chr21	43625448	F	118	87.29	12.71
chr21.43625448	chr21	43625448	R	31	83.87	16.13
chr21.43625460	chr21	43625460	R	31	93.55	6.45
chr21.43625460	chr21	43625460	F	94	91.49	8.51
chr21.43625486	chr21	43625486	F	94	91.49	8.51
chr21.43625486	chr21	43625486	R	52	92.31	7.69
chr21.43625506	chr21	43625506	R	55	96.36	3.64
chr21.43625506	chr21	43625506	F	90	92.22	7.78
chr21.43625522	chr21	43625522	R	55	94.55	5.45
chr21.43625928	chr21	43625928	F	105	97.14	2.86
chr21.43625959	chr21	43625959	F	103	91.26	8.74
chr21.43626175	chr21	43626175	R	47	89.36	10.64
chr21.43626196	chr21	43626196	R	47	95.74	4.26
chr21.43626833	chr21	43626833	R	24	95.83	4.17
chr21.43626871	chr21	43626871	R	26	100	0
chr21.43627060	chr21	43627060	F	24	95.83	4.17
chr21.43627097	chr21	43627097	R	110	92.73	7.27
chr21.43627097	chr21	43627097	F	23	100	0
chr21.43627113	chr21	43627113	F	71	97.18	2.82
chr21.43627113	chr21	43627113	R	113	97.35	2.65
chr21.43627119	chr21	43627119	R	76	90.79	9.21
chr21.43627119	chr21	43627119	F	71	98.59	1.41
chr21.43627156	chr21	43627156	F	23	78.26	21.74
chr21.43627156	chr21	43627156	R	76	97.37	2.63
chr21.43627503	chr21	43627503	R	62	14.52	85.48
chr21.43627525	chr21	43627525	R	66	13.64	86.36
chr21.43627545	chr21	43627545	F	123	6.5	93.5
chr21.43627545	chr21	43627545	R	68	4.41	95.59
chr21.43627595	chr21	43627595	F	147	14.97	85.03
chr21.43627595	chr21	43627595	R	64	7.81	92.19
chr21.43627642	chr21	43627642	F	148	4.05	95.95
chr21.43627644	chr21	43627644	F	133	3.76	96.24
chr21.43627773	chr21	43627773	R	61	1.64	98.36
chr21.43627789	chr21	43627789	R	68	1.47	98.53
chr21.43627791	chr21	43627791	R	69	1.45	98.55
chr21.43627803	chr21	43627803	R	64	0	100
chr21.43627807	chr21	43627807	R	68	0	100
chr21.43627807	chr21	43627807	F	101	0	100
chr21.43627821	chr21	43627821	R	94	0	100
chr21.43627821	chr21	43627821	F	99	0	100
chr21.43627837	chr21	43627837	F	99	3.03	96.97
chr21.43627837	chr21	43627837	R	98	0	100
chr21.43627843	chr21	43627843	R	99	0	100
chr21.43627843	chr21	43627843	F	99	2.02	97.98
chr21.43627849	chr21	43627849	R	92	1.09	98.91
chr21.43627849	chr21	43627849	F	96	0	100
chr21.43627879	chr21	43627879	R	99	3.03	96.97
chr21.43627879	chr21	43627879	F	85	0	100
chr21.43627928	chr21	43627928	F	85	5.88	94.12
chr21.43627933	chr21	43627933	F	85	4.71	95.29
chr21.43628035	chr21	43628035	F	95	8.42	91.58
chr21.43628056	chr21	43628056	R	76	13.16	86.84
chr21.43628056	chr21	43628056	F	95	18.95	81.05
chr21.43628060	chr21	43628060	R	76	3.95	96.05
chr21.43628060	chr21	43628060	F	90	11.11	88.89
chr21.43628079	chr21	43628079	R	78	8.97	91.03
chr21.43628079	chr21	43628079	F	53	9.43	90.57
chr21.43628091	chr21	43628091	F	53	1.89	98.11
chr21.43628112	chr21	43628112	F	51	19.61	80.39
chr21.43628114	chr21	43628114	F	51	29.41	70.59
chr21.43628116	chr21	43628116	F	51	33.33	66.67
chr21.43628125	chr21	43628125	F	53	32.08	67.92
chr21.43628173	chr21	43628173	R	36	69.44	30.56
chr21.43628198	chr21	43628198	R	37	40.54	59.46
chr21.43628206	chr21	43628206	F	45	40	60
chr21.43628206	chr21	43628206	R	37	51.35	48.65
chr21.43628227	chr21	43628227	F	44	68.18	31.82
chr21.43628248	chr21	43628248	F	45	91.11	8.89
chr21.43628250	chr21	43628250	F	45	100	0
chr21.43628372	chr21	43628372	R	75	88	12
chr21.43628372	chr21	43628372	F	15	100	0
chr21.43628904	chr21	43628904	F	15	100	0
chr21.43628946	chr21	43628946	R	137	91.97	8.03
chr21.43628946	chr21	43628946	F	15	100	0
chr21.43628972	chr21	43628972	R	140	87.14	12.86
chr21.43628979	chr21	43628979	R	142	95.07	4.93
chr21.43630033	chr21	43630033	F	44	97.73	2.27
chr21.43630089	chr21	43630089	F	42	83.33	16.67
chr21.43630348	chr21	43630348	F	86	94.19	5.81
chr21.43630364	chr21	43630364	F	83	92.77	7.23
chr21.43630373	chr21	43630373	F	84	95.24	4.76
chr21.43630440	chr21	43630440	F	138	96.38	3.62
chr21.43630440	chr21	43630440	R	95	93.68	6.32
chr21.43630486	chr21	43630486	F	136	97.79	2.21
chr21.43630486	chr21	43630486	R	160	95.62	4.38
chr21.43630509	chr21	43630509	R	161	96.27	3.73
chr21.43631039	chr21	43631039	F	61	29.51	70.49
chr21.43631057	chr21	43631057	F	58	75.86	24.14
chr21.43631185	chr21	43631185	R	48	95.83	4.17
chr21.43631185	chr21	43631185	F	54	96.3	3.7
chr21.43631201	chr21	43631201	F	53	96.23	3.77
chr21.43631204	chr21	43631204	F	54	100	0
chr21.43631215	chr21	43631215	F	52	92.31	7.69
chr21.43631235	chr21	43631235	F	45	91.11	8.89
chr21.43631235	chr21	43631235	R	58	94.83	5.17
chr21.43631244	chr21	43631244	R	58	93.1	6.9
chr21.43631274	chr21	43631274	R	58	89.66	10.34
chr21.43631284	chr21	43631284	F	18	94.44	5.56
chr21.43631284	chr21	43631284	R	58	91.38	8.62
chr21.43631326	chr21	43631326	F	17	100	0
chr21.43631460	chr21	43631460	R	51	92.16	7.84
chr21.43631469	chr21	43631469	R	52	96.15	3.85
chr21.43631499	chr21	43631499	R	53	98.11	1.89
chr21.43631508	chr21	43631508	R	53	90.57	9.43
chr21.43631508	chr21	43631508	F	76	98.68	1.32
chr21.43631511	chr21	43631511	F	76	89.47	10.53
chr21.43631537	chr21	43631537	F	75	98.67	1.33
chr21.43631559	chr21	43631559	F	70	100	0
chr21.43631576	chr21	43631576	R	70	98.57	1.43
chr21.43631619	chr21	43631619	R	70	98.57	1.43
chr21.43632654	chr21	43632654	F	59	98.31	1.69
chr21.43632667	chr21	43632667	F	59	98.31	1.69
chr21.43632669	chr21	43632669	F	59	84.75	15.25
chr21.43632710	chr21	43632710	F	56	91.07	8.93
chr21.43632820	chr21	43632820	R	103	97.09	2.91
chr21.43632838	chr21	43632838	R	107	97.2	2.8
chr21.43632846	chr21	43632846	R	111	97.3	2.7
chr21.43632874	chr21	43632874	R	112	91.96	8.04
chr21.43633925	chr21	43633925	F	230	92.61	7.39
chr21.43633928	chr21	43633928	F	230	97.83	2.17
chr21.43633948	chr21	43633948	F	230	95.65	4.35
chr21.43634068	chr21	43634068	R	104	97.12	2.88
chr21.43634103	chr21	43634103	R	104	94.23	5.77
chr21.43634346	chr21	43634346	R	45	88.89	11.11
chr21.43634385	chr21	43634385	R	48	85.42	14.58
chr21.43634396	chr21	43634396	F	95	82.11	17.89
chr21.43634396	chr21	43634396	R	48	91.67	8.33
chr21.43634411	chr21	43634411	F	95	72.63	27.37
chr21.43634465	chr21	43634465	R	53	83.02	16.98
chr21.43634472	chr21	43634472	R	55	87.27	12.73
chr21.43634472	chr21	43634472	F	24	75	25
chr21.43634675	chr21	43634675	R	85	89.41	10.59
chr21.43634713	chr21	43634713	R	86	96.51	3.49
chr21.43636442	chr21	43636442	F	37	100	0
chr21.43636475	chr21	43636475	F	37	94.59	5.41
chr21.43636475	chr21	43636475	R	21	100	0
chr21.43636525	chr21	43636525	R	21	90.48	9.52
chr21.43636529	chr21	43636529	R	21	100	0
chr21.43637109	chr21	43637109	F	181	95.58	4.42
chr21.43637115	chr21	43637115	F	181	97.79	2.21
chr21.43637131	chr21	43637131	F	181	94.48	5.52
chr21.43637147	chr21	43637147	F	179	98.32	1.68
chr21.43637163	chr21	43637163	F	177	95.48	4.52
chr21.43637669	chr21	43637669	F	154	98.7	1.3
chr21.43637675	chr21	43637675	F	153	95.42	4.58
chr21.43637691	chr21	43637691	F	153	99.35	0.65
chr21.43637707	chr21	43637707	F	149	98.66	1.34
chr21.43637781	chr21	43637781	F	14	100	0
chr21.43637796	chr21	43637796	F	14	100	0
chr21.43637806	chr21	43637806	F	14	78.57	21.43
chr21.43639126	chr21	43639126	F	71	92.96	7.04
chr21.43639137	chr21	43639137	F	71	98.59	1.41
chr21.43639169	chr21	43639169	R	83	93.98	6.02
chr21.43639169	chr21	43639169	F	68	94.12	5.88
chr21.43639211	chr21	43639211	R	84	96.43	3.57
chr21.43639211	chr21	43639211	F	103	96.12	3.88
chr21.43639238	chr21	43639238	F	104	92.31	7.69
chr21.43639244	chr21	43639244	F	104	91.35	8.65
chr21.43639370	chr21	43639370	R	228	94.74	5.26
chr21.43639375	chr21	43639375	R	231	90.48	9.52
chr21.43639411	chr21	43639411	R	236	96.19	3.81
chr21.43639417	chr21	43639417	R	236	94.92	5.08
chr21.43639417	chr21	43639417	F	65	100	0
chr21.43639456	chr21	43639456	F	65	100	0
chr21.43639588	chr21	43639588	R	137	97.08	2.92
chr21.43639630	chr21	43639630	R	141	98.58	1.42
chr21.43640137	chr21	43640137	F	150	99.33	0.67
chr21.43640293	chr21	43640293	R	78	89.74	10.26
chr21.43640324	chr21	43640324	R	79	98.73	1.27
chr21.43640805	chr21	43640805	F	57	98.25	1.75
chr21.43640823	chr21	43640823	F	56	98.21	1.79
chr21.43640834	chr21	43640834	F	57	94.74	5.26
chr21.43640856	chr21	43640856	F	57	100	0
chr21.43640946	chr21	43640946	R	192	93.75	6.25
chr21.43640950	chr21	43640950	R	193	94.3	5.7
chr21.43640965	chr21	43640965	R	197	94.92	5.08
chr21.43640999	chr21	43640999	R	197	95.94	4.06
chr21.43641733	chr21	43641733	F	76	98.68	1.32
chr21.43641782	chr21	43641782	F	74	93.24	6.76
chr21.43641782	chr21	43641782	R	103	98.06	1.94
chr21.43641789	chr21	43641789	F	70	92.86	7.14
chr21.43641789	chr21	43641789	R	101	94.06	5.94
chr21.43641801	chr21	43641801	R	103	99.03	0.97
chr21.43641801	chr21	43641801	F	60	93.33	6.67
chr21.43641806	chr21	43641806	F	59	83.05	16.95
chr21.43641806	chr21	43641806	R	113	98.23	1.77
chr21.43641827	chr21	43641827	F	58	93.1	6.9
chr21.43641827	chr21	43641827	R	120	96.67	3.33
chr21.43641838	chr21	43641838	F	59	96.61	3.39
chr21.43641838	chr21	43641838	R	130	91.54	8.46
chr21.43641848	chr21	43641848	F	60	95	5
chr21.43641848	chr21	43641848	R	130	93.85	6.15
chr21.43641860	chr21	43641860	F	27	85.19	14.81
chr21.43641860	chr21	43641860	R	131	99.24	0.76
chr21.43641867	chr21	43641867	R	131	92.37	7.63
chr21.43641867	chr21	43641867	F	27	96.3	3.7
chr21.43641883	chr21	43641883	F	27	96.3	3.7
chr21.43641883	chr21	43641883	R	146	86.99	13.01
chr21.43641891	chr21	43641891	R	147	95.24	4.76
chr21.43641891	chr21	43641891	F	27	100	0
chr21.43641906	chr21	43641906	R	150	86.67	13.33
chr21.43642845	chr21	43642845	F	39	100	0
chr21.43643048	chr21	43643048	R	108	8.33	91.67
chr21.43643056	chr21	43643056	R	107	15.89	84.11
chr21.43643066	chr21	43643066	R	107	2.8	97.2
chr21.43643072	chr21	43643072	F	29	17.24	82.76
chr21.43643072	chr21	43643072	R	108	10.19	89.81
chr21.43643085	chr21	43643085	F	26	65.38	34.62
chr21.43643093	chr21	43643093	F	28	50	50
chr21.43643101	chr21	43643101	F	25	12	88
chr21.43643121	chr21	43643121	F	25	48	52
chr21.43643323	chr21	43643323	F	51	56.86	43.14
chr21.43643329	chr21	43643329	F	52	32.69	67.31
chr21.43643343	chr21	43643343	F	51	56.86	43.14
chr21.43643345	chr21	43643345	F	52	76.92	23.08
chr21.43643352	chr21	43643352	F	51	82.35	17.65
chr21.43643435	chr21	43643435	R	28	32.14	67.86
chr21.43643445	chr21	43643445	R	29	55.17	44.83
chr21.43643453	chr21	43643453	R	28	78.57	21.43
chr21.43643467	chr21	43643467	R	30	60	40
chr21.43643473	chr21	43643473	R	30	46.67	53.33
chr21.43643495	chr21	43643495	F	96	2.08	97.92
chr21.43643528	chr21	43643528	F	86	12.79	87.21
chr21.43643528	chr21	43643528	R	66	15.15	84.85
chr21.43643540	chr21	43643540	R	68	1.47	98.53
chr21.43643540	chr21	43643540	F	89	2.25	97.75
