chrBase	chr	base	strand	coverage	freqC	freqT
chr21.43369925	chr21	43369925	F	139	24.46	75.54
chr21.43369934	chr21	43369934	R	96	0	100
chr21.43369934	chr21	43369934	F	138	0	100
chr21.43369938	chr21	43369938	R	95	0	100
chr21.43369938	chr21	43369938	F	135	0	100
chr21.43369966	chr21	43369966	R	97	0	100
chr21.43369966	chr21	43369966	F	134	0	100
chr21.43369973	chr21	43369973	R	82	0	100
chr21.43369979	chr21	43369979	R	96	0	100
chr21.43369984	chr21	43369984	R	95	0	100
chr21.43369990	chr21	43369990	R	95	0	100
chr21.43370005	chr21	43370005	R	31	0	100
chr21.43370013	chr21	43370013	R	31	0	100
chr21.43370025	chr21	43370025	R	31	0	100
chr21.43370025	chr21	43370025	F	22	0	100
chr21.43370030	chr21	43370030	F	22	0	100
chr21.43370032	chr21	43370032	F	22	0	100
chr21.43370040	chr21	43370040	F	22	0	100
chr21.43370043	chr21	43370043	F	100	0	100
chr21.43370057	chr21	43370057	F	100	0	100
chr21.43370088	chr21	43370088	F	79	0	100
chr21.43370088	chr21	43370088	R	18	0	100
chr21.43370127	chr21	43370127	R	18	0	100
chr21.43370143	chr21	43370143	F	275	13.45	86.55
chr21.43370143	chr21	43370143	R	18	100	0
chr21.43370146	chr21	43370146	F	268	30.22	69.78
chr21.43370210	chr21	43370210	R	34	100	0
chr21.43375240	chr21	43375240	R	55	87.27	12.73
chr21.43375265	chr21	43375265	R	55	100	0
chr21.43375272	chr21	43375272	R	56	100	0
chr21.43376103	chr21	43376103	F	63	73.02	26.98
chr21.43376166	chr21	43376166	F	176	100	0
chr21.43376166	chr21	43376166	R	67	100	0
chr21.43376173	chr21	43376173	F	176	100	0
chr21.43376199	chr21	43376199	F	176	100	0
chr21.43376205	chr21	43376205	F	176	100	0
chr21.43376356	chr21	43376356	F	48	100	0
chr21.43376392	chr21	43376392	F	49	100	0
chr21.43376462	chr21	43376462	R	39	100	0
chr21.43376465	chr21	43376465	R	40	100	0
chr21.43376467	chr21	43376467	R	40	100	0
chr21.43376470	chr21	43376470	R	40	100	0
chr21.43376488	chr21	43376488	R	40	100	0
chr21.43376909	chr21	43376909	R	10	0	100
chr21.43376942	chr21	43376942	R	10	100	0
chr21.43379785	chr21	43379785	R	239	100	0
chr21.43379807	chr21	43379807	R	240	100	0
chr21.43379839	chr21	43379839	F	39	100	0
chr21.43379839	chr21	43379839	R	242	100	0
chr21.43390016	chr21	43390016	F	64	96.88	3.12
chr21.43390592	chr21	43390592	F	94	100	0
chr21.43390718	chr21	43390718	R	35	100	0
chr21.43400098	chr21	43400098	F	335	0	100
chr21.43400106	chr21	43400106	F	323	0	100
chr21.43400110	chr21	43400110	F	335	0	100
chr21.43400153	chr21	43400153	F	332	0	100
chr21.43400270	chr21	43400270	F	21	0	100
chr21.43400293	chr21	43400293	F	18	0	100
chr21.43400293	chr21	43400293	R	314	0	100
chr21.43400295	chr21	43400295	R	312	0	100
chr21.43400295	chr21	43400295	F	21	0	100
chr21.43400300	chr21	43400300	F	21	0	100
chr21.43400300	chr21	43400300	R	316	0	100
chr21.43400305	chr21	43400305	F	19	0	100
chr21.43400305	chr21	43400305	R	311	0	100
chr21.43400312	chr21	43400312	R	315	0	100
chr21.43400339	chr21	43400339	R	18	0	100
chr21.43400342	chr21	43400342	R	18	0	100
chr21.43400346	chr21	43400346	R	18	0	100
chr21.43400359	chr21	43400359	R	18	0	100
chr21.43400372	chr21	43400372	R	18	0	100
chr21.43400372	chr21	43400372	F	18	0	100
chr21.43400383	chr21	43400383	F	18	0	100
chr21.43400387	chr21	43400387	F	18	0	100
chr21.43400389	chr21	43400389	F	18	0	100
chr21.43400392	chr21	43400392	F	17	0	100
chr21.43400397	chr21	43400397	F	18	0	100
chr21.43400423	chr21	43400423	R	35	0	100
chr21.43400423	chr21	43400423	F	18	0	100
chr21.43400436	chr21	43400436	R	38	0	100
chr21.43400439	chr21	43400439	R	43	0	100
chr21.43400441	chr21	43400441	R	44	0	100
chr21.43400443	chr21	43400443	R	44	0	100
chr21.43400450	chr21	43400450	R	44	0	100
chr21.43400455	chr21	43400455	R	43	0	100
chr21.43400458	chr21	43400458	R	44	0	100
chr21.43400464	chr21	43400464	R	44	0	100
chr21.43400483	chr21	43400483	F	69	0	100
chr21.43400495	chr21	43400495	F	69	0	100
chr21.43400505	chr21	43400505	F	68	0	100
chr21.43400508	chr21	43400508	F	69	0	100
chr21.43400510	chr21	43400510	F	67	0	100
chr21.43400512	chr21	43400512	F	59	0	100
chr21.43400523	chr21	43400523	F	62	0	100
chr21.43400529	chr21	43400529	F	19	0	100
chr21.43400556	chr21	43400556	F	48	0	100
chr21.43400560	chr21	43400560	F	48	0	100
chr21.43400571	chr21	43400571	R	12	0	100
chr21.43400571	chr21	43400571	F	48	0	100
chr21.43400587	chr21	43400587	R	14	0	100
chr21.43400587	chr21	43400587	F	47	0	100
chr21.43400592	chr21	43400592	F	48	0	100
chr21.43400592	chr21	43400592	R	14	0	100
chr21.43400596	chr21	43400596	F	48	0	100
chr21.43400596	chr21	43400596	R	14	0	100
chr21.43400598	chr21	43400598	R	14	0	100
chr21.43400598	chr21	43400598	F	47	0	100
chr21.43400609	chr21	43400609	R	14	0	100
chr21.43400697	chr21	43400697	R	249	0	100
chr21.43400700	chr21	43400700	R	249	0.4	99.6
chr21.43400712	chr21	43400712	R	250	0	100
chr21.43400715	chr21	43400715	R	226	0	100
chr21.43400718	chr21	43400718	R	230	0	100
chr21.43400721	chr21	43400721	R	254	0	100
chr21.43400730	chr21	43400730	R	256	0	100
chr21.43400733	chr21	43400733	R	245	0	100
chr21.43400739	chr21	43400739	R	256	0	100
chr21.43400746	chr21	43400746	R	251	0.4	99.6
chr21.43400753	chr21	43400753	R	257	0	100
chr21.43400938	chr21	43400938	R	10	0	100
chr21.43400946	chr21	43400946	R	10	0	100
chr21.43400950	chr21	43400950	R	10	0	100
chr21.43400954	chr21	43400954	R	10	0	100
chr21.43400954	chr21	43400954	F	261	0	100
chr21.43400957	chr21	43400957	F	259	0	100
chr21.43400957	chr21	43400957	R	31	0	100
chr21.43400978	chr21	43400978	F	247	0	100
chr21.43400978	chr21	43400978	R	30	0	100
chr21.43400980	chr21	43400980	R	32	0	100
chr21.43400980	chr21	43400980	F	252	0	100
chr21.43400983	chr21	43400983	R	32	0	100
chr21.43400983	chr21	43400983	F	586	0	100
chr21.43401010	chr21	43401010	F	585	0	100
chr21.43401362	chr21	43401362	R	26	0	100
chr21.43401414	chr21	43401414	R	27	0	100
chr21.43401420	chr21	43401420	R	28	0	100
chr21.43401465	chr21	43401465	R	85	0	100
chr21.43401474	chr21	43401474	R	85	0	100
chr21.43401492	chr21	43401492	R	88	0	100
chr21.43401566	chr21	43401566	R	24	4.17	95.83
chr21.43401584	chr21	43401584	R	29	0	100
chr21.43401597	chr21	43401597	R	30	0	100
chr21.43401606	chr21	43401606	R	30	0	100
chr21.43410471	chr21	43410471	F	23	100	0
chr21.43410493	chr21	43410493	F	23	100	0
chr21.43410514	chr21	43410514	F	22	100	0
chr21.43410528	chr21	43410528	F	16	100	0
chr21.43424062	chr21	43424062	R	37	0	100
chr21.43424075	chr21	43424075	R	37	100	0
chr21.43426838	chr21	43426838	F	38	100	0
chr21.43426862	chr21	43426862	F	38	100	0
chr21.43426918	chr21	43426918	R	40	100	0
chr21.43426924	chr21	43426924	R	41	100	0
chr21.43427305	chr21	43427305	F	284	100	0
chr21.43427305	chr21	43427305	R	83	0	100
chr21.43427361	chr21	43427361	R	82	100	0
chr21.43427361	chr21	43427361	F	284	0	100
chr21.43429365	chr21	43429365	F	146	75.34	24.66
chr21.43429371	chr21	43429371	F	145	57.24	42.76
chr21.43429380	chr21	43429380	F	144	100	0
chr21.43429388	chr21	43429388	R	23	100	0
chr21.43429388	chr21	43429388	F	137	100	0
chr21.43429439	chr21	43429439	R	23	100	0
chr21.43435118	chr21	43435118	F	132	100	0
chr21.43435122	chr21	43435122	F	132	100	0
chr21.43435140	chr21	43435140	F	130	96.92	3.08
chr21.43435148	chr21	43435148	F	131	100	0
chr21.43435151	chr21	43435151	F	132	96.97	3.03
chr21.43435168	chr21	43435168	F	129	77.52	22.48
chr21.43436857	chr21	43436857	F	47	100	0
chr21.43436920	chr21	43436920	R	71	60.56	39.44
chr21.43441390	chr21	43441390	F	32	100	0
chr21.43441394	chr21	43441394	F	32	100	0
chr21.43441430	chr21	43441430	F	31	100	0
chr21.43441511	chr21	43441511	R	34	100	0
chr21.43446756	chr21	43446756	F	151	68.87	31.13
chr21.43446796	chr21	43446796	R	30	100	0
chr21.43446796	chr21	43446796	F	148	60.14	39.86
chr21.43446808	chr21	43446808	F	81	100	0
chr21.43446808	chr21	43446808	R	30	100	0
chr21.43446820	chr21	43446820	F	81	3.7	96.3
chr21.43446834	chr21	43446834	F	80	96.25	3.75
chr21.43446839	chr21	43446839	F	80	100	0
chr21.43446846	chr21	43446846	F	79	100	0
chr21.43446853	chr21	43446853	F	80	56.25	43.75
chr21.43446885	chr21	43446885	R	31	100	0
chr21.43446891	chr21	43446891	R	31	100	0
chr21.43446898	chr21	43446898	R	31	100	0
chr21.43446907	chr21	43446907	R	31	100	0
chr21.43446923	chr21	43446923	R	31	100	0
chr21.43446938	chr21	43446938	R	31	96.77	3.23
chr21.43446957	chr21	43446957	R	73	80.82	19.18
chr21.43446979	chr21	43446979	R	72	48.61	51.39
chr21.43446986	chr21	43446986	F	34	52.94	47.06
chr21.43446986	chr21	43446986	R	72	48.61	51.39
chr21.43447004	chr21	43447004	F	33	51.52	48.48
chr21.43447016	chr21	43447016	F	25	36	64
chr21.43447018	chr21	43447018	F	23	34.78	65.22
chr21.43447018	chr21	43447018	R	38	100	0
chr21.43447023	chr21	43447023	F	14	0	100
chr21.43447023	chr21	43447023	R	37	100	0
chr21.43447040	chr21	43447040	F	17	5.88	94.12
chr21.43447040	chr21	43447040	R	38	100	0
chr21.43447042	chr21	43447042	R	38	100	0
chr21.43447042	chr21	43447042	F	16	0	100
chr21.43447071	chr21	43447071	R	38	100	0
chr21.43447075	chr21	43447075	R	38	100	0
chr21.43447075	chr21	43447075	F	391	100	0
chr21.43447084	chr21	43447084	R	28	0	100
chr21.43447084	chr21	43447084	F	390	100	0
chr21.43447091	chr21	43447091	R	30	100	0
chr21.43447091	chr21	43447091	F	392	100	0
chr21.43447101	chr21	43447101	F	387	19.9	80.1
chr21.43447101	chr21	43447101	R	30	100	0
chr21.43447113	chr21	43447113	R	30	100	0
chr21.43447304	chr21	43447304	F	358	99.72	0.28
chr21.43447315	chr21	43447315	F	359	11.42	88.58
chr21.43447346	chr21	43447346	R	399	89.47	10.53
chr21.43447367	chr21	43447367	R	423	100	0
chr21.43447381	chr21	43447381	R	422	92.65	7.35
chr21.43447391	chr21	43447391	R	426	100	0
chr21.43447400	chr21	43447400	R	428	99.77	0.23
chr21.43447530	chr21	43447530	F	13	100	0
chr21.43447581	chr21	43447581	F	13	100	0
chr21.43447588	chr21	43447588	F	13	100	0
chr21.43447764	chr21	43447764	R	37	100	0
chr21.43447790	chr21	43447790	R	38	0	100
chr21.43447795	chr21	43447795	R	37	100	0
chr21.43447820	chr21	43447820	R	37	100	0
chr21.43448209	chr21	43448209	F	56	100	0
chr21.43448217	chr21	43448217	F	56	32.14	67.86
chr21.43448250	chr21	43448250	F	55	100	0
chr21.43448253	chr21	43448253	F	56	100	0
chr21.43448257	chr21	43448257	F	84	100	0
chr21.43448270	chr21	43448270	F	85	100	0
chr21.43448288	chr21	43448288	F	85	100	0
chr21.43448313	chr21	43448313	F	84	100	0
chr21.43449601	chr21	43449601	R	31	80.65	19.35
chr21.43449616	chr21	43449616	R	32	81.25	18.75
chr21.43449621	chr21	43449621	R	32	100	0
chr21.43449631	chr21	43449631	R	32	100	0
chr21.43449636	chr21	43449636	R	31	100	0
chr21.43449647	chr21	43449647	R	32	100	0
chr21.43449661	chr21	43449661	R	18	100	0
chr21.43449691	chr21	43449691	R	18	100	0
chr21.43449730	chr21	43449730	F	54	100	0
chr21.43449759	chr21	43449759	F	56	100	0
chr21.43449766	chr21	43449766	F	55	100	0
chr21.43449999	chr21	43449999	F	61	9.84	90.16
chr21.43450032	chr21	43450032	F	61	9.84	90.16
chr21.43450032	chr21	43450032	R	21	100	0
chr21.43450038	chr21	43450038	R	21	100	0
chr21.43450330	chr21	43450330	F	47	100	0
chr21.43450342	chr21	43450342	R	26	100	0
chr21.43450342	chr21	43450342	F	47	70.21	29.79
chr21.43450398	chr21	43450398	R	33	100	0
chr21.43452898	chr21	43452898	R	38	100	0
chr21.43452910	chr21	43452910	R	38	100	0
chr21.43452919	chr21	43452919	R	38	100	0
chr21.43453993	chr21	43453993	F	106	100	0
chr21.43454013	chr21	43454013	F	105	100	0
chr21.43454013	chr21	43454013	R	119	100	0
chr21.43454016	chr21	43454016	F	106	100	0
chr21.43454016	chr21	43454016	R	123	100	0
chr21.43454025	chr21	43454025	F	105	100	0
chr21.43454025	chr21	43454025	R	124	100	0
chr21.43454044	chr21	43454044	R	126	84.13	15.87
chr21.43454044	chr21	43454044	F	102	80.39	19.61
chr21.43454054	chr21	43454054	R	126	74.6	25.4
chr21.43454058	chr21	43454058	F	73	100	0
chr21.43454058	chr21	43454058	R	124	100	0
chr21.43454073	chr21	43454073	R	195	100	0
chr21.43454073	chr21	43454073	F	72	100	0
chr21.43454082	chr21	43454082	F	73	100	0
chr21.43454082	chr21	43454082	R	193	100	0
chr21.43454090	chr21	43454090	F	182	100	0
chr21.43454090	chr21	43454090	R	194	100	0
chr21.43454107	chr21	43454107	F	183	100	0
chr21.43454120	chr21	43454120	F	182	100	0
chr21.43454123	chr21	43454123	F	181	100	0
chr21.43454230	chr21	43454230	R	431	43.16	56.84
chr21.43454279	chr21	43454279	R	442	100	0
chr21.43454904	chr21	43454904	F	14	100	0
chr21.43454915	chr21	43454915	F	14	100	0
chr21.43455134	chr21	43455134	R	94	100	0
chr21.43455186	chr21	43455186	R	95	100	0
chr21.43456261	chr21	43456261	F	10	0	100
chr21.43458621	chr21	43458621	F	26	100	0
chr21.43458629	chr21	43458629	F	26	0	100
chr21.43459054	chr21	43459054	F	36	100	0
chr21.43459092	chr21	43459092	R	31	100	0
chr21.43459092	chr21	43459092	F	36	100	0
chr21.43459123	chr21	43459123	R	31	100	0
chr21.43460633	chr21	43460633	R	45	100	0
chr21.43461774	chr21	43461774	F	51	100	0
chr21.43461791	chr21	43461791	F	50	100	0
chr21.43461816	chr21	43461816	R	35	0	100
chr21.43461816	chr21	43461816	F	50	2	98
chr21.43461843	chr21	43461843	R	35	100	0
chr21.43461861	chr21	43461861	R	35	100	0
chr21.43462400	chr21	43462400	R	28	100	0
chr21.43462423	chr21	43462423	R	30	100	0
chr21.43462438	chr21	43462438	R	30	100	0
chr21.43462443	chr21	43462443	R	30	100	0
chr21.43462455	chr21	43462455	R	31	100	0
chr21.43462832	chr21	43462832	R	29	100	0
chr21.43463448	chr21	43463448	F	40	100	0
chr21.43463503	chr21	43463503	F	40	100	0
chr21.43463617	chr21	43463617	F	11	100	0
chr21.43463624	chr21	43463624	F	12	100	0
chr21.43463653	chr21	43463653	R	55	100	0
chr21.43463653	chr21	43463653	F	12	100	0
chr21.43463682	chr21	43463682	R	59	100	0
chr21.43463699	chr21	43463699	R	59	100	0
chr21.43463704	chr21	43463704	R	59	100	0
chr21.43463708	chr21	43463708	R	59	100	0
chr21.43463719	chr21	43463719	R	39	100	0
chr21.43463731	chr21	43463731	R	40	100	0
chr21.43463751	chr21	43463751	R	39	100	0
chr21.43463751	chr21	43463751	F	61	98.36	1.64
chr21.43463764	chr21	43463764	F	61	100	0
chr21.43463779	chr21	43463779	F	61	100	0
chr21.43463797	chr21	43463797	F	61	36.07	63.93
chr21.43463809	chr21	43463809	F	60	100	0
chr21.43463894	chr21	43463894	F	39	100	0
chr21.43463938	chr21	43463938	F	40	100	0
chr21.43464019	chr21	43464019	F	150	100	0
chr21.43464041	chr21	43464041	R	497	42.25	57.75
chr21.43464041	chr21	43464041	F	150	92	8
chr21.43464082	chr21	43464082	R	500	96	4
chr21.43464082	chr21	43464082	F	31	100	0
chr21.43464097	chr21	43464097	F	31	100	0
chr21.43464100	chr21	43464100	F	31	100	0
chr21.43464170	chr21	43464170	R	88	51.14	48.86
chr21.43464170	chr21	43464170	F	268	27.99	72.01
chr21.43464178	chr21	43464178	F	269	100	0
chr21.43464381	chr21	43464381	F	51	100	0
chr21.43464393	chr21	43464393	F	51	100	0
chr21.43464426	chr21	43464426	R	80	100	0
chr21.43464426	chr21	43464426	F	51	100	0
chr21.43464436	chr21	43464436	R	80	100	0
chr21.43464436	chr21	43464436	F	50	100	0
chr21.43464449	chr21	43464449	R	82	100	0
chr21.43464457	chr21	43464457	R	81	100	0
chr21.43464474	chr21	43464474	R	82	100	0
chr21.43464510	chr21	43464510	R	26	100	0
chr21.43464516	chr21	43464516	R	26	100	0
chr21.43465022	chr21	43465022	F	107	100	0
chr21.43465035	chr21	43465035	F	109	100	0
chr21.43465119	chr21	43465119	R	18	100	0
chr21.43465752	chr21	43465752	F	50	100	0
chr21.43465789	chr21	43465789	R	35	100	0
chr21.43465789	chr21	43465789	F	50	70	30
chr21.43465791	chr21	43465791	F	49	71.43	28.57
chr21.43465791	chr21	43465791	R	33	100	0
chr21.43465794	chr21	43465794	F	49	100	0
chr21.43465794	chr21	43465794	R	34	100	0
chr21.43465819	chr21	43465819	R	35	100	0
chr21.43465821	chr21	43465821	R	36	100	0
chr21.43465830	chr21	43465830	R	36	0	100
chr21.43465838	chr21	43465838	R	36	100	0
chr21.43465987	chr21	43465987	R	66	0	100
chr21.43465990	chr21	43465990	R	72	0	100
chr21.43466018	chr21	43466018	R	76	0	100
chr21.43466020	chr21	43466020	R	75	0	100
chr21.43466035	chr21	43466035	R	76	0	100
chr21.43466038	chr21	43466038	R	75	1.33	98.67
chr21.43466041	chr21	43466041	F	36	0	100
chr21.43466041	chr21	43466041	R	74	0	100
chr21.43466056	chr21	43466056	F	35	0	100
chr21.43466070	chr21	43466070	F	37	100	0
chr21.43466072	chr21	43466072	F	37	0	100
chr21.43466298	chr21	43466298	F	34	0	100
chr21.43466303	chr21	43466303	F	34	91.18	8.82
chr21.43466303	chr21	43466303	R	164	0	100
chr21.43466308	chr21	43466308	R	155	0	100
chr21.43466308	chr21	43466308	F	34	0	100
chr21.43466330	chr21	43466330	R	166	22.29	77.71
chr21.43466330	chr21	43466330	F	32	0	100
chr21.43466336	chr21	43466336	R	165	22.42	77.58
chr21.43466336	chr21	43466336	F	32	0	100
chr21.43466340	chr21	43466340	R	164	43.29	56.71
chr21.43466474	chr21	43466474	R	112	0	100
chr21.43466485	chr21	43466485	R	112	0	100
chr21.43466493	chr21	43466493	R	108	0	100
chr21.43466508	chr21	43466508	R	113	0	100
chr21.43466606	chr21	43466606	F	97	0	100
chr21.43466639	chr21	43466639	R	22	0	100
chr21.43466639	chr21	43466639	F	94	8.51	91.49
chr21.43466644	chr21	43466644	R	21	0	100
chr21.43466644	chr21	43466644	F	92	0	100
chr21.43466647	chr21	43466647	R	22	0	100
chr21.43466647	chr21	43466647	F	58	13.79	86.21
chr21.43466664	chr21	43466664	F	50	0	100
chr21.43466664	chr21	43466664	R	18	0	100
chr21.43466683	chr21	43466683	R	21	0	100
chr21.43466689	chr21	43466689	R	22	0	100
chr21.43466695	chr21	43466695	R	22	0	100
chr21.43466752	chr21	43466752	R	311	0	100
chr21.43466764	chr21	43466764	R	302	0	100
chr21.43466777	chr21	43466777	R	309	0	100
chr21.43467245	chr21	43467245	F	231	100	0
chr21.43467258	chr21	43467258	F	230	100	0
chr21.43467302	chr21	43467302	R	73	100	0
chr21.43467302	chr21	43467302	F	226	84.96	15.04
chr21.43467329	chr21	43467329	R	73	100	0
chr21.43467553	chr21	43467553	F	87	100	0
chr21.43467553	chr21	43467553	R	76	100	0
chr21.43467607	chr21	43467607	F	85	100	0
chr21.43468777	chr21	43468777	F	33	100	0
chr21.43468815	chr21	43468815	F	30	100	0
chr21.43469081	chr21	43469081	R	39	100	0
chr21.43469088	chr21	43469088	R	39	100	0
chr21.43469132	chr21	43469132	R	39	100	0
chr21.43469132	chr21	43469132	F	84	0	100
chr21.43469178	chr21	43469178	F	84	100	0
chr21.43469449	chr21	43469449	R	134	100	0
chr21.43469495	chr21	43469495	R	132	100	0
chr21.43470101	chr21	43470101	F	30	0	100
chr21.43470118	chr21	43470118	R	74	0	100
chr21.43470118	chr21	43470118	F	27	0	100
chr21.43470154	chr21	43470154	R	77	0	100
chr21.43470154	chr21	43470154	F	270	0	100
chr21.43470204	chr21	43470204	F	267	0.75	99.25
chr21.43471570	chr21	43471570	F	158	81.01	18.99
chr21.43471629	chr21	43471629	R	29	55.17	44.83
chr21.43471629	chr21	43471629	F	83	100	0
chr21.43471643	chr21	43471643	F	83	100	0
chr21.43471981	chr21	43471981	F	31	100	0
chr21.43472014	chr21	43472014	F	30	100	0
chr21.43482085	chr21	43482085	F	34	2.94	97.06
chr21.43482127	chr21	43482127	F	34	100	0
chr21.43482127	chr21	43482127	R	32	100	0
chr21.43482149	chr21	43482149	R	32	100	0
chr21.43482153	chr21	43482153	R	32	100	0
chr21.43486918	chr21	43486918	F	39	100	0
chr21.43486922	chr21	43486922	F	39	100	0
chr21.43486956	chr21	43486956	F	38	100	0
chr21.43486975	chr21	43486975	F	39	0	100
chr21.43487446	chr21	43487446	R	68	0	100
chr21.43487452	chr21	43487452	R	63	0	100
chr21.43487464	chr21	43487464	R	67	46.27	53.73
chr21.43498790	chr21	43498790	F	30	100	0
chr21.43498801	chr21	43498801	F	30	100	0
chr21.43498801	chr21	43498801	R	38	100	0
chr21.43498828	chr21	43498828	R	38	100	0
chr21.43502822	chr21	43502822	R	41	100	0
chr21.43502822	chr21	43502822	F	75	100	0
chr21.43502839	chr21	43502839	R	42	97.62	2.38
chr21.43502843	chr21	43502843	F	24	100	0
chr21.43502893	chr21	43502893	F	24	100	0
chr21.43503039	chr21	43503039	R	50	100	0
chr21.43503066	chr21	43503066	R	50	100	0
chr21.43503196	chr21	43503196	F	78	100	0
chr21.43503196	chr21	43503196	R	383	0	100
chr21.43503211	chr21	43503211	R	382	100	0
chr21.43503211	chr21	43503211	F	78	100	0
chr21.43503249	chr21	43503249	R	386	99.74	0.26
chr21.43503249	chr21	43503249	F	77	72.73	27.27
chr21.43503253	chr21	43503253	F	75	0	100
chr21.43503253	chr21	43503253	R	384	20.31	79.69
chr21.43503546	chr21	43503546	R	63	100	0
chr21.43503555	chr21	43503555	R	63	100	0
chr21.43503574	chr21	43503574	R	66	48.48	51.52
chr21.43503595	chr21	43503595	R	66	100	0
chr21.43504274	chr21	43504274	F	110	100	0
chr21.43504347	chr21	43504347	F	264	100	0
chr21.43504351	chr21	43504351	F	262	100	0
chr21.43504361	chr21	43504361	F	265	100	0
chr21.43504548	chr21	43504548	F	49	100	0
chr21.43504591	chr21	43504591	F	49	100	0
chr21.43504604	chr21	43504604	F	49	100	0
chr21.43504676	chr21	43504676	R	251	0	100
chr21.43504690	chr21	43504690	R	251	100	0
chr21.43504704	chr21	43504704	R	246	100	0
chr21.43504708	chr21	43504708	R	250	0.4	99.6
chr21.43504712	chr21	43504712	R	251	100	0
chr21.43504732	chr21	43504732	R	252	100	0
chr21.43505128	chr21	43505128	R	14	0	100
chr21.43505155	chr21	43505155	R	16	0	100
chr21.43513303	chr21	43513303	R	117	100	0
chr21.43513314	chr21	43513314	R	117	100	0
chr21.43513332	chr21	43513332	R	117	100	0
chr21.43513420	chr21	43513420	R	64	45.31	54.69
chr21.43515620	chr21	43515620	F	11	100	0
chr21.43515620	chr21	43515620	R	65	100	0
chr21.43515667	chr21	43515667	F	11	100	0
chr21.43516200	chr21	43516200	F	58	100	0
chr21.43517765	chr21	43517765	F	64	100	0
chr21.43517769	chr21	43517769	F	64	100	0
chr21.43518295	chr21	43518295	R	26	100	0
chr21.43518298	chr21	43518298	R	28	100	0
chr21.43518305	chr21	43518305	R	28	100	0
chr21.43518323	chr21	43518323	R	28	100	0
chr21.43518391	chr21	43518391	R	42	2.38	97.62
chr21.43518663	chr21	43518663	R	42	100	0
chr21.43518668	chr21	43518668	R	42	100	0
chr21.43518693	chr21	43518693	R	43	0	100
chr21.43518852	chr21	43518852	R	40	100	0
chr21.43518876	chr21	43518876	R	40	100	0
chr21.43518881	chr21	43518881	R	40	100	0
chr21.43518888	chr21	43518888	R	40	100	0
chr21.43521838	chr21	43521838	F	11	100	0
chr21.43521923	chr21	43521923	R	81	51.85	48.15
chr21.43521960	chr21	43521960	R	80	51.25	48.75
chr21.43521977	chr21	43521977	R	81	98.77	1.23
chr21.43523950	chr21	43523950	F	204	100	0
chr21.43523979	chr21	43523979	F	201	100	0
chr21.43525791	chr21	43525791	F	102	33.33	66.67
chr21.43525808	chr21	43525808	R	30	100	0
chr21.43525808	chr21	43525808	F	103	100	0
chr21.43525842	chr21	43525842	R	30	0	100
chr21.43526340	chr21	43526340	R	173	100	0
chr21.43531903	chr21	43531903	F	34	100	0
chr21.43535342	chr21	43535342	F	95	100	0
chr21.43535342	chr21	43535342	R	106	0	100
chr21.43535346	chr21	43535346	R	106	62.26	37.74
chr21.43535346	chr21	43535346	F	95	100	0
chr21.43535378	chr21	43535378	R	109	100	0
chr21.43535378	chr21	43535378	F	95	100	0
chr21.43535387	chr21	43535387	R	109	65.14	34.86
chr21.43535387	chr21	43535387	F	94	100	0
chr21.43535392	chr21	43535392	R	106	100	0
chr21.43535392	chr21	43535392	F	92	71.74	28.26
chr21.43535398	chr21	43535398	R	107	100	0
chr21.43535398	chr21	43535398	F	116	19.83	80.17
chr21.43535420	chr21	43535420	F	23	100	0
chr21.43535420	chr21	43535420	R	25	100	0
chr21.43535431	chr21	43535431	R	25	100	0
chr21.43535434	chr21	43535434	R	21	100	0
chr21.43535456	chr21	43535456	R	22	100	0
chr21.43535463	chr21	43535463	R	22	100	0
chr21.43535463	chr21	43535463	F	32	100	0
chr21.43535519	chr21	43535519	F	31	100	0
chr21.43535519	chr21	43535519	R	42	100	0
chr21.43535522	chr21	43535522	R	40	100	0
chr21.43535555	chr21	43535555	R	41	0	100
chr21.43535559	chr21	43535559	R	42	97.62	2.38
chr21.43535699	chr21	43535699	R	30	100	0
chr21.43535933	chr21	43535933	F	151	100	0
chr21.43535957	chr21	43535957	F	152	100	0
chr21.43535971	chr21	43535971	F	152	81.58	18.42
chr21.43536035	chr21	43536035	R	30	100	0
chr21.43536035	chr21	43536035	F	10	100	0
chr21.43536112	chr21	43536112	F	237	100	0
chr21.43536112	chr21	43536112	R	162	100	0
chr21.43542176	chr21	43542176	F	30	90	10
chr21.43542203	chr21	43542203	F	30	100	0
chr21.43542206	chr21	43542206	F	28	100	0
chr21.43542209	chr21	43542209	F	39	100	0
chr21.43542224	chr21	43542224	F	43	100	0
chr21.43543922	chr21	43543922	F	247	99.6	0.4
chr21.43543936	chr21	43543936	F	246	100	0
chr21.43543949	chr21	43543949	F	247	100	0
chr21.43544188	chr21	43544188	F	73	100	0
chr21.43544264	chr21	43544264	R	39	56.41	43.59
chr21.43544273	chr21	43544273	R	39	100	0
chr21.43545235	chr21	43545235	R	17	100	0
chr21.43545277	chr21	43545277	R	17	100	0
chr21.43545277	chr21	43545277	F	27	100	0
chr21.43545280	chr21	43545280	F	27	100	0
chr21.43545305	chr21	43545305	F	20	100	0
chr21.43545336	chr21	43545336	F	20	100	0
chr21.43545341	chr21	43545341	F	20	100	0
chr21.43545347	chr21	43545347	F	19	100	0
chr21.43545478	chr21	43545478	R	27	100	0
chr21.43545495	chr21	43545495	R	26	0	100
chr21.43545498	chr21	43545498	R	26	100	0
