chrBase	chr	base	strand	coverage	freqC	freqT
chr21.43388453	chr21	43388453	F	41	100	0
chr21.43388485	chr21	43388485	R	73	82.19	17.81
chr21.43388507	chr21	43388507	R	81	85.19	14.81
chr21.43388519	chr21	43388519	R	81	100	0
chr21.43388519	chr21	43388519	F	46	97.83	2.17
chr21.43388531	chr21	43388531	F	46	91.3	8.7
chr21.43388531	chr21	43388531	R	106	97.17	2.83
chr21.43388548	chr21	43388548	F	45	95.56	4.44
chr21.43388548	chr21	43388548	R	109	99.08	0.92
chr21.43388554	chr21	43388554	R	112	98.21	1.79
chr21.43388554	chr21	43388554	F	43	97.67	2.33
chr21.43390592	chr21	43390592	F	11	100	0
chr21.43400098	chr21	43400098	F	61	1.64	98.36
chr21.43400106	chr21	43400106	F	60	0	100
chr21.43400110	chr21	43400110	F	61	0	100
chr21.43400293	chr21	43400293	R	29	0	100
chr21.43400295	chr21	43400295	R	29	0	100
chr21.43400300	chr21	43400300	R	30	0	100
chr21.43400305	chr21	43400305	R	30	0	100
chr21.43400312	chr21	43400312	R	30	0	100
chr21.43400372	chr21	43400372	F	39	0	100
chr21.43400383	chr21	43400383	F	39	0	100
chr21.43400387	chr21	43400387	F	39	2.56	97.44
chr21.43400389	chr21	43400389	F	39	0	100
chr21.43400392	chr21	43400392	F	39	0	100
chr21.43400397	chr21	43400397	F	39	0	100
chr21.43400423	chr21	43400423	R	34	0	100
chr21.43400436	chr21	43400436	R	37	0	100
chr21.43400439	chr21	43400439	R	41	0	100
chr21.43400441	chr21	43400441	R	42	0	100
chr21.43400443	chr21	43400443	R	43	0	100
chr21.43400450	chr21	43400450	R	43	0	100
chr21.43400455	chr21	43400455	R	43	0	100
chr21.43400458	chr21	43400458	R	43	0	100
chr21.43400464	chr21	43400464	R	43	0	100
chr21.43400483	chr21	43400483	F	75	0	100
chr21.43400495	chr21	43400495	R	15	0	100
chr21.43400495	chr21	43400495	F	75	0	100
chr21.43400505	chr21	43400505	R	39	0	100
chr21.43400505	chr21	43400505	F	75	0	100
chr21.43400508	chr21	43400508	R	67	0	100
chr21.43400508	chr21	43400508	F	75	0	100
chr21.43400510	chr21	43400510	F	73	0	100
chr21.43400510	chr21	43400510	R	62	0	100
chr21.43400512	chr21	43400512	F	70	0	100
chr21.43400512	chr21	43400512	R	17	0	100
chr21.43400523	chr21	43400523	R	68	0	100
chr21.43400523	chr21	43400523	F	74	0	100
chr21.43400529	chr21	43400529	R	81	0	100
chr21.43400529	chr21	43400529	F	68	0	100
chr21.43400532	chr21	43400532	F	65	0	100
chr21.43400532	chr21	43400532	R	81	0	100
chr21.43400534	chr21	43400534	R	81	0	100
chr21.43400537	chr21	43400537	R	81	0	100
chr21.43400556	chr21	43400556	F	70	0	100
chr21.43400560	chr21	43400560	F	70	0	100
chr21.43400571	chr21	43400571	R	100	0	100
chr21.43400571	chr21	43400571	F	70	0	100
chr21.43400587	chr21	43400587	R	104	0	100
chr21.43400587	chr21	43400587	F	69	0	100
chr21.43400592	chr21	43400592	F	70	0	100
chr21.43400592	chr21	43400592	R	119	0	100
chr21.43400596	chr21	43400596	F	69	0	100
chr21.43400596	chr21	43400596	R	114	0	100
chr21.43400598	chr21	43400598	R	118	0	100
chr21.43400598	chr21	43400598	F	64	0	100
chr21.43400609	chr21	43400609	R	119	0	100
chr21.43400712	chr21	43400712	R	162	0	100
chr21.43400718	chr21	43400718	R	149	0	100
chr21.43400721	chr21	43400721	R	164	0	100
chr21.43400730	chr21	43400730	R	164	0	100
chr21.43400733	chr21	43400733	R	152	0	100
chr21.43400739	chr21	43400739	R	164	0	100
chr21.43400746	chr21	43400746	R	164	0	100
chr21.43400753	chr21	43400753	F	53	0	100
chr21.43400753	chr21	43400753	R	164	0	100
chr21.43400757	chr21	43400757	F	53	0	100
chr21.43400759	chr21	43400759	F	53	0	100
chr21.43400762	chr21	43400762	F	53	0	100
chr21.43400765	chr21	43400765	F	58	0	100
chr21.43400775	chr21	43400775	F	58	0	100
chr21.43400780	chr21	43400780	F	58	0	100
chr21.43400783	chr21	43400783	F	58	0	100
chr21.43400791	chr21	43400791	F	53	0	100
chr21.43400806	chr21	43400806	F	13	0	100
chr21.43400820	chr21	43400820	F	10	0	100
chr21.43400822	chr21	43400822	F	10	0	100
chr21.43400833	chr21	43400833	F	10	0	100
chr21.43400839	chr21	43400839	F	10	0	100
chr21.43400841	chr21	43400841	F	10	0	100
chr21.43400859	chr21	43400859	R	190	0	100
chr21.43400861	chr21	43400861	R	196	0	100
chr21.43400873	chr21	43400873	R	171	0	100
chr21.43400881	chr21	43400881	R	198	0	100
chr21.43400895	chr21	43400895	R	194	0	100
chr21.43400897	chr21	43400897	R	192	0	100
chr21.43400907	chr21	43400907	R	199	0.5	99.5
chr21.43400983	chr21	43400983	F	26	0	100
chr21.43401010	chr21	43401010	R	14	0	100
chr21.43401010	chr21	43401010	F	26	0	100
chr21.43401016	chr21	43401016	F	19	0	100
chr21.43401016	chr21	43401016	R	14	0	100
chr21.43401022	chr21	43401022	F	19	0	100
chr21.43401043	chr21	43401043	F	19	0	100
chr21.43401054	chr21	43401054	F	19	0	100
chr21.43401420	chr21	43401420	F	144	1.39	98.61
chr21.43401465	chr21	43401465	R	116	1.72	98.28
chr21.43401465	chr21	43401465	F	142	0.7	99.3
chr21.43401492	chr21	43401492	R	118	0	100
chr21.43401566	chr21	43401566	R	305	1.31	98.69
chr21.43401584	chr21	43401584	R	328	0	100
chr21.43401597	chr21	43401597	R	330	0	100
chr21.43401606	chr21	43401606	R	330	0	100
chr21.43410471	chr21	43410471	F	17	35.29	64.71
chr21.43410493	chr21	43410493	F	17	5.88	94.12
chr21.43410514	chr21	43410514	F	16	6.25	93.75
chr21.43424033	chr21	43424033	F	15	86.67	13.33
chr21.43424062	chr21	43424062	F	15	100	0
chr21.43426918	chr21	43426918	R	35	94.29	5.71
chr21.43426924	chr21	43426924	R	35	97.14	2.86
chr21.43427305	chr21	43427305	F	15	100	0
chr21.43427361	chr21	43427361	R	95	96.84	3.16
chr21.43429365	chr21	43429365	F	39	71.79	28.21
chr21.43429371	chr21	43429371	F	39	69.23	30.77
chr21.43429380	chr21	43429380	F	38	92.11	7.89
chr21.43429388	chr21	43429388	F	26	100	0
chr21.43429439	chr21	43429439	R	81	92.59	7.41
chr21.43435118	chr21	43435118	F	120	98.33	1.67
chr21.43435122	chr21	43435122	F	120	82.5	17.5
chr21.43435140	chr21	43435140	F	116	86.21	13.79
chr21.43435140	chr21	43435140	R	229	89.08	10.92
chr21.43435148	chr21	43435148	R	231	92.64	7.36
chr21.43435148	chr21	43435148	F	119	91.6	8.4
chr21.43435151	chr21	43435151	R	214	79.44	20.56
chr21.43435151	chr21	43435151	F	113	74.34	25.66
chr21.43435168	chr21	43435168	R	231	67.97	32.03
chr21.43435177	chr21	43435177	R	236	93.64	6.36
chr21.43435177	chr21	43435177	F	25	68	32
chr21.43435191	chr21	43435191	F	24	62.5	37.5
chr21.43435240	chr21	43435240	R	129	91.47	8.53
chr21.43435252	chr21	43435252	R	130	95.38	4.62
chr21.43435252	chr21	43435252	F	102	97.06	2.94
chr21.43435281	chr21	43435281	F	102	100	0
chr21.43436229	chr21	43436229	F	14	100	0
chr21.43436372	chr21	43436372	R	10	100	0
chr21.43436398	chr21	43436398	R	10	100	0
chr21.43436857	chr21	43436857	F	145	95.17	4.83
chr21.43436920	chr21	43436920	R	155	100	0
chr21.43441390	chr21	43441390	F	37	100	0
chr21.43441394	chr21	43441394	F	37	94.59	5.41
chr21.43441430	chr21	43441430	F	32	100	0
chr21.43441511	chr21	43441511	R	64	100	0
chr21.43446756	chr21	43446756	F	109	79.82	20.18
chr21.43446796	chr21	43446796	R	19	47.37	52.63
chr21.43446796	chr21	43446796	F	107	60.75	39.25
chr21.43446808	chr21	43446808	F	89	69.66	30.34
chr21.43446808	chr21	43446808	R	19	100	0
chr21.43446820	chr21	43446820	F	89	68.54	31.46
chr21.43446834	chr21	43446834	F	88	70.45	29.55
chr21.43446839	chr21	43446839	F	88	72.73	27.27
chr21.43446846	chr21	43446846	F	81	72.84	27.16
chr21.43446853	chr21	43446853	F	83	63.86	36.14
chr21.43446891	chr21	43446891	R	21	57.14	42.86
chr21.43446898	chr21	43446898	R	21	61.9	38.1
chr21.43446907	chr21	43446907	R	21	61.9	38.1
chr21.43446923	chr21	43446923	R	20	30	70
chr21.43446938	chr21	43446938	F	98	14.29	85.71
chr21.43446938	chr21	43446938	R	40	22.5	77.5
chr21.43446957	chr21	43446957	R	20	25	75
chr21.43446957	chr21	43446957	F	98	22.45	77.55
chr21.43446979	chr21	43446979	R	19	10.53	89.47
chr21.43446979	chr21	43446979	F	98	8.16	91.84
chr21.43446986	chr21	43446986	F	321	3.74	96.26
chr21.43446986	chr21	43446986	R	21	28.57	71.43
chr21.43447004	chr21	43447004	F	216	0	100
chr21.43447016	chr21	43447016	F	220	6.82	93.18
chr21.43447018	chr21	43447018	F	214	7.94	92.06
chr21.43447023	chr21	43447023	F	206	5.34	94.66
chr21.43447040	chr21	43447040	R	69	40.58	59.42
chr21.43447042	chr21	43447042	R	72	38.89	61.11
chr21.43447071	chr21	43447071	R	68	51.47	48.53
chr21.43447075	chr21	43447075	R	69	31.88	68.12
chr21.43447075	chr21	43447075	F	15	20	80
chr21.43447084	chr21	43447084	R	15	93.33	6.67
chr21.43447084	chr21	43447084	F	13	30.77	69.23
chr21.43447091	chr21	43447091	R	14	78.57	21.43
chr21.43447091	chr21	43447091	F	15	13.33	86.67
chr21.43447101	chr21	43447101	F	14	14.29	85.71
chr21.43447101	chr21	43447101	R	13	7.69	92.31
chr21.43447113	chr21	43447113	R	15	26.67	73.33
chr21.43447113	chr21	43447113	F	53	11.32	88.68
chr21.43447130	chr21	43447130	F	53	0	100
chr21.43447137	chr21	43447137	F	53	15.09	84.91
chr21.43447139	chr21	43447139	F	52	26.92	73.08
chr21.43447141	chr21	43447141	F	53	15.09	84.91
chr21.43447271	chr21	43447271	R	34	0	100
chr21.43447278	chr21	43447278	R	34	0	100
chr21.43447296	chr21	43447296	R	34	0	100
chr21.43447304	chr21	43447304	F	222	4.05	95.95
chr21.43447304	chr21	43447304	R	34	0	100
chr21.43447315	chr21	43447315	F	222	1.8	98.2
chr21.43447346	chr21	43447346	F	223	43.5	56.5
chr21.43447367	chr21	43447367	F	15	0	100
chr21.43447367	chr21	43447367	R	275	61.82	38.18
chr21.43447381	chr21	43447381	R	269	59.85	40.15
chr21.43447391	chr21	43447391	R	276	63.04	36.96
chr21.43447400	chr21	43447400	R	275	58.91	41.09
chr21.43447400	chr21	43447400	F	27	55.56	44.44
chr21.43447414	chr21	43447414	F	26	46.15	53.85
chr21.43447431	chr21	43447431	F	22	50	50
chr21.43447604	chr21	43447604	R	19	0	100
chr21.43447631	chr21	43447631	R	19	0	100
chr21.43447637	chr21	43447637	R	19	0	100
chr21.43447673	chr21	43447673	R	238	54.62	45.38
chr21.43447694	chr21	43447694	R	240	74.58	25.42
chr21.43447699	chr21	43447699	R	241	80.5	19.5
chr21.43447699	chr21	43447699	F	11	90.91	9.09
chr21.43447713	chr21	43447713	F	11	81.82	18.18
chr21.43448209	chr21	43448209	R	56	0	100
chr21.43448209	chr21	43448209	F	24	91.67	8.33
chr21.43448217	chr21	43448217	F	24	87.5	12.5
chr21.43448217	chr21	43448217	R	52	88.46	11.54
chr21.43448250	chr21	43448250	R	57	100	0
chr21.43448250	chr21	43448250	F	23	100	0
chr21.43448253	chr21	43448253	R	57	94.74	5.26
chr21.43448253	chr21	43448253	F	21	100	0
chr21.43448257	chr21	43448257	F	26	23.08	76.92
chr21.43448257	chr21	43448257	R	57	100	0
chr21.43448352	chr21	43448352	R	13	100	0
chr21.43448355	chr21	43448355	R	13	100	0
chr21.43448374	chr21	43448374	R	14	92.86	7.14
chr21.43449521	chr21	43449521	F	44	54.55	45.45
chr21.43449537	chr21	43449537	F	44	77.27	22.73
chr21.43449564	chr21	43449564	F	36	63.89	36.11
chr21.43449647	chr21	43449647	F	12	8.33	91.67
chr21.43449661	chr21	43449661	F	12	8.33	91.67
chr21.43449661	chr21	43449661	R	50	0	100
chr21.43449691	chr21	43449691	R	50	0	100
chr21.43450398	chr21	43450398	R	119	88.24	11.76
chr21.43453993	chr21	43453993	F	210	96.67	3.33
chr21.43454013	chr21	43454013	F	196	92.35	7.65
chr21.43454013	chr21	43454013	R	87	98.85	1.15
chr21.43454016	chr21	43454016	F	201	96.02	3.98
chr21.43454016	chr21	43454016	R	126	94.44	5.56
chr21.43454025	chr21	43454025	F	201	96.02	3.98
chr21.43454025	chr21	43454025	R	142	95.07	4.93
chr21.43454044	chr21	43454044	R	150	94	6
chr21.43454054	chr21	43454054	R	151	95.36	4.64
chr21.43454058	chr21	43454058	R	151	96.69	3.31
chr21.43454230	chr21	43454230	R	39	48.72	51.28
chr21.43454279	chr21	43454279	F	72	95.83	4.17
chr21.43454279	chr21	43454279	R	41	82.93	17.07
chr21.43454284	chr21	43454284	F	72	95.83	4.17
chr21.43454299	chr21	43454299	F	67	86.57	13.43
chr21.43454318	chr21	43454318	F	51	100	0
chr21.43454722	chr21	43454722	R	17	100	0
chr21.43454747	chr21	43454747	R	18	100	0
chr21.43454766	chr21	43454766	F	63	84.13	15.87
chr21.43454766	chr21	43454766	R	18	100	0
chr21.43455023	chr21	43455023	R	200	87.5	12.5
chr21.43455038	chr21	43455038	R	233	94.85	5.15
chr21.43455072	chr21	43455072	F	20	90	10
chr21.43455072	chr21	43455072	R	236	82.2	17.8
chr21.43455114	chr21	43455114	F	16	93.75	6.25
chr21.43455186	chr21	43455186	R	181	91.71	8.29
chr21.43455345	chr21	43455345	R	51	88.24	11.76
chr21.43455348	chr21	43455348	R	51	64.71	35.29
chr21.43455354	chr21	43455354	F	82	100	0
chr21.43455354	chr21	43455354	R	51	96.08	3.92
chr21.43455392	chr21	43455392	F	80	98.75	1.25
chr21.43456421	chr21	43456421	R	20	95	5
chr21.43456438	chr21	43456438	R	20	95	5
chr21.43456445	chr21	43456445	R	20	100	0
chr21.43458621	chr21	43458621	F	16	100	0
chr21.43458629	chr21	43458629	F	16	100	0
chr21.43459054	chr21	43459054	F	94	77.66	22.34
chr21.43459092	chr21	43459092	R	255	91.76	8.24
chr21.43459092	chr21	43459092	F	90	90	10
chr21.43459123	chr21	43459123	R	268	84.33	15.67
chr21.43461774	chr21	43461774	F	135	93.33	6.67
chr21.43461791	chr21	43461791	F	134	89.55	10.45
chr21.43461816	chr21	43461816	R	103	82.52	17.48
chr21.43461816	chr21	43461816	F	132	87.12	12.88
chr21.43461843	chr21	43461843	R	139	76.98	23.02
chr21.43461861	chr21	43461861	F	65	98.46	1.54
chr21.43461861	chr21	43461861	R	140	97.14	2.86
chr21.43461903	chr21	43461903	F	65	93.85	6.15
chr21.43461903	chr21	43461903	R	16	0	100
chr21.43461946	chr21	43461946	R	16	100	0
chr21.43461955	chr21	43461955	R	46	100	0
chr21.43461972	chr21	43461972	R	46	95.65	4.35
chr21.43461997	chr21	43461997	R	50	98	2
chr21.43462423	chr21	43462423	R	157	95.54	4.46
chr21.43462438	chr21	43462438	R	158	99.37	0.63
chr21.43462443	chr21	43462443	R	159	96.23	3.77
chr21.43462455	chr21	43462455	R	159	97.48	2.52
chr21.43463448	chr21	43463448	F	45	68.89	31.11
chr21.43463448	chr21	43463448	R	42	80.95	19.05
chr21.43463594	chr21	43463594	R	10	60	40
chr21.43463617	chr21	43463617	R	10	90	10
chr21.43463617	chr21	43463617	F	59	86.44	13.56
chr21.43463624	chr21	43463624	F	61	88.52	11.48
chr21.43463653	chr21	43463653	F	59	69.49	30.51
chr21.43463682	chr21	43463682	R	172	68.6	31.4
chr21.43463699	chr21	43463699	R	174	96.55	3.45
chr21.43463704	chr21	43463704	R	177	90.96	9.04
chr21.43463708	chr21	43463708	F	16	93.75	6.25
chr21.43463708	chr21	43463708	R	178	99.44	0.56
chr21.43463719	chr21	43463719	F	15	100	0
chr21.43463731	chr21	43463731	F	15	100	0
chr21.43463751	chr21	43463751	F	71	95.77	4.23
chr21.43463764	chr21	43463764	F	71	83.1	16.9
chr21.43463779	chr21	43463779	F	68	70.59	29.41
chr21.43463797	chr21	43463797	F	70	92.86	7.14
chr21.43463989	chr21	43463989	R	62	93.55	6.45
chr21.43464019	chr21	43464019	F	79	87.34	12.66
chr21.43464019	chr21	43464019	R	67	79.1	20.9
chr21.43464041	chr21	43464041	R	203	89.16	10.84
chr21.43464041	chr21	43464041	F	75	72	28
chr21.43464082	chr21	43464082	R	206	92.23	7.77
chr21.43464082	chr21	43464082	F	92	86.96	13.04
chr21.43464097	chr21	43464097	F	187	75.4	24.6
chr21.43464100	chr21	43464100	F	187	89.84	10.16
chr21.43464170	chr21	43464170	R	63	41.27	58.73
chr21.43464381	chr21	43464381	F	71	98.59	1.41
chr21.43464381	chr21	43464381	R	22	100	0
chr21.43464393	chr21	43464393	F	76	90.79	9.21
chr21.43464426	chr21	43464426	R	89	97.75	2.25
chr21.43464426	chr21	43464426	F	74	91.89	8.11
chr21.43464436	chr21	43464436	R	94	85.11	14.89
chr21.43464449	chr21	43464449	R	94	71.28	28.72
chr21.43464457	chr21	43464457	R	92	90.22	9.78
chr21.43464474	chr21	43464474	F	29	100	0
chr21.43464474	chr21	43464474	R	94	94.68	5.32
chr21.43464510	chr21	43464510	F	29	89.66	10.34
chr21.43464510	chr21	43464510	R	29	100	0
chr21.43464516	chr21	43464516	R	29	100	0
chr21.43465022	chr21	43465022	F	222	93.69	6.31
chr21.43465035	chr21	43465035	F	221	85.07	14.93
chr21.43465119	chr21	43465119	F	18	0	100
chr21.43465119	chr21	43465119	R	38	55.26	44.74
chr21.43465138	chr21	43465138	F	17	100	0
chr21.43465641	chr21	43465641	F	12	100	0
chr21.43465651	chr21	43465651	F	12	83.33	16.67
chr21.43465661	chr21	43465661	F	12	83.33	16.67
chr21.43465752	chr21	43465752	R	40	15	85
chr21.43465752	chr21	43465752	F	149	14.09	85.91
chr21.43465789	chr21	43465789	R	235	6.38	93.62
chr21.43465789	chr21	43465789	F	148	11.49	88.51
chr21.43465791	chr21	43465791	F	144	13.19	86.81
chr21.43465791	chr21	43465791	R	292	11.99	88.01
chr21.43465794	chr21	43465794	F	133	9.77	90.23
chr21.43465794	chr21	43465794	R	299	15.38	84.62
chr21.43465819	chr21	43465819	R	298	15.77	84.23
chr21.43465821	chr21	43465821	R	307	6.84	93.16
chr21.43465830	chr21	43465830	R	307	0.98	99.02
chr21.43465838	chr21	43465838	R	307	3.91	96.09
chr21.43466018	chr21	43466018	R	32	15.62	84.38
chr21.43466020	chr21	43466020	R	33	15.15	84.85
chr21.43466035	chr21	43466035	R	33	15.15	84.85
chr21.43466038	chr21	43466038	R	33	15.15	84.85
chr21.43466041	chr21	43466041	F	20	0	100
chr21.43466041	chr21	43466041	R	33	0	100
chr21.43466056	chr21	43466056	R	11	36.36	63.64
chr21.43466056	chr21	43466056	F	20	60	40
chr21.43466070	chr21	43466070	F	20	25	75
chr21.43466070	chr21	43466070	R	11	9.09	90.91
chr21.43466072	chr21	43466072	R	11	0	100
chr21.43466072	chr21	43466072	F	20	5	95
chr21.43466081	chr21	43466081	R	11	0	100
chr21.43466298	chr21	43466298	F	16	12.5	87.5
chr21.43466303	chr21	43466303	F	16	18.75	81.25
chr21.43466303	chr21	43466303	R	29	0	100
chr21.43466308	chr21	43466308	R	22	36.36	63.64
chr21.43466308	chr21	43466308	F	16	6.25	93.75
chr21.43466330	chr21	43466330	R	29	10.34	89.66
chr21.43466330	chr21	43466330	F	15	6.67	93.33
chr21.43466336	chr21	43466336	R	29	0	100
chr21.43466336	chr21	43466336	F	16	0	100
chr21.43466340	chr21	43466340	R	29	13.79	86.21
chr21.43466474	chr21	43466474	R	70	0	100
chr21.43466485	chr21	43466485	R	70	0	100
chr21.43466508	chr21	43466508	F	280	1.07	98.93
chr21.43466508	chr21	43466508	R	70	0	100
chr21.43466525	chr21	43466525	F	265	0	100
chr21.43466541	chr21	43466541	F	280	0	100
chr21.43466546	chr21	43466546	F	279	0	100
chr21.43466560	chr21	43466560	R	168	0	100
chr21.43466588	chr21	43466588	R	167	0	100
chr21.43466595	chr21	43466595	R	168	0	100
chr21.43466606	chr21	43466606	F	240	0	100
chr21.43466606	chr21	43466606	R	168	0	100
chr21.43466644	chr21	43466644	F	236	0	100
chr21.43466647	chr21	43466647	R	71	0	100
chr21.43466647	chr21	43466647	F	71	2.82	97.18
chr21.43466664	chr21	43466664	R	70	0	100
chr21.43466683	chr21	43466683	R	69	4.35	95.65
chr21.43466689	chr21	43466689	R	72	0	100
chr21.43466695	chr21	43466695	R	72	0	100
chr21.43466711	chr21	43466711	F	304	0.66	99.34
chr21.43466752	chr21	43466752	R	277	0	100
chr21.43466752	chr21	43466752	F	311	0	100
chr21.43466764	chr21	43466764	R	274	0.36	99.64
chr21.43466777	chr21	43466777	R	277	0	100
chr21.43467245	chr21	43467245	F	152	100	0
chr21.43467258	chr21	43467258	F	147	99.32	0.68
chr21.43467302	chr21	43467302	R	198	94.44	5.56
chr21.43467329	chr21	43467329	R	220	87.73	12.27
chr21.43467344	chr21	43467344	F	10	100	0
chr21.43467374	chr21	43467374	F	10	100	0
chr21.43467553	chr21	43467553	F	179	93.3	6.7
chr21.43470101	chr21	43470101	F	163	0	100
chr21.43470118	chr21	43470118	R	106	0	100
chr21.43470118	chr21	43470118	F	163	0	100
chr21.43470154	chr21	43470154	R	107	0	100
chr21.43471570	chr21	43471570	F	167	98.2	1.8
chr21.43471629	chr21	43471629	R	26	100	0
chr21.43471981	chr21	43471981	F	21	100	0
chr21.43472014	chr21	43472014	F	21	52.38	47.62
chr21.43472149	chr21	43472149	R	27	0	100
chr21.43472159	chr21	43472159	R	27	59.26	40.74
chr21.43474846	chr21	43474846	F	18	88.89	11.11
chr21.43482085	chr21	43482085	F	196	1.53	98.47
chr21.43482127	chr21	43482127	F	191	44.5	55.5
chr21.43482127	chr21	43482127	R	205	48.78	51.22
chr21.43482149	chr21	43482149	R	209	23.44	76.56
chr21.43482153	chr21	43482153	R	209	22.01	77.99
chr21.43486918	chr21	43486918	F	76	61.84	38.16
chr21.43486922	chr21	43486922	F	75	66.67	33.33
chr21.43486956	chr21	43486956	R	249	89.96	10.04
chr21.43486956	chr21	43486956	F	75	80	20
chr21.43486975	chr21	43486975	R	253	46.64	53.36
chr21.43487446	chr21	43487446	R	227	1.76	98.24
chr21.43487452	chr21	43487452	R	218	4.59	95.41
chr21.43498801	chr21	43498801	R	11	100	0
chr21.43498828	chr21	43498828	R	11	100	0
chr21.43502822	chr21	43502822	R	74	93.24	6.76
chr21.43502822	chr21	43502822	F	31	87.1	12.9
chr21.43502839	chr21	43502839	R	75	97.33	2.67
chr21.43502843	chr21	43502843	F	23	82.61	17.39
chr21.43502973	chr21	43502973	R	103	65.05	34.95
chr21.43502973	chr21	43502973	F	46	91.3	8.7
chr21.43502995	chr21	43502995	F	45	51.11	48.89
chr21.43503170	chr21	43503170	R	16	68.75	31.25
chr21.43503196	chr21	43503196	F	187	83.42	16.58
chr21.43503196	chr21	43503196	R	16	100	0
chr21.43503211	chr21	43503211	R	86	79.07	20.93
chr21.43503211	chr21	43503211	F	184	76.63	23.37
chr21.43503249	chr21	43503249	R	90	73.33	26.67
chr21.43503253	chr21	43503253	R	90	95.56	4.44
chr21.43503440	chr21	43503440	R	31	100	0
chr21.43503443	chr21	43503443	R	33	100	0
chr21.43503453	chr21	43503453	R	34	85.29	14.71
chr21.43503471	chr21	43503471	R	34	100	0
chr21.43503471	chr21	43503471	F	20	85	15
chr21.43503477	chr21	43503477	F	20	90	10
chr21.43503509	chr21	43503509	F	20	85	15
chr21.43503520	chr21	43503520	F	18	100	0
chr21.43503546	chr21	43503546	R	13	100	0
chr21.43503555	chr21	43503555	R	14	100	0
chr21.43503574	chr21	43503574	R	14	92.86	7.14
chr21.43503595	chr21	43503595	R	14	64.29	35.71
chr21.43504274	chr21	43504274	F	64	90.62	9.38
chr21.43504347	chr21	43504347	F	14	100	0
chr21.43504347	chr21	43504347	R	291	89.35	10.65
chr21.43504351	chr21	43504351	F	14	100	0
chr21.43504361	chr21	43504361	F	14	85.71	14.29
chr21.43504532	chr21	43504532	R	16	0	100
chr21.43504541	chr21	43504541	R	16	0	100
chr21.43504548	chr21	43504548	F	18	0	100
chr21.43504548	chr21	43504548	R	16	0	100
chr21.43504591	chr21	43504591	F	18	0	100
chr21.43504690	chr21	43504690	R	141	85.11	14.89
chr21.43504704	chr21	43504704	R	143	93.01	6.99
chr21.43504708	chr21	43504708	R	145	88.97	11.03
chr21.43504712	chr21	43504712	R	142	97.18	2.82
chr21.43504732	chr21	43504732	R	145	99.31	0.69
chr21.43505006	chr21	43505006	F	29	51.72	48.28
chr21.43505022	chr21	43505022	F	30	16.67	83.33
chr21.43505050	chr21	43505050	F	30	30	70
chr21.43505128	chr21	43505128	R	46	4.35	95.65
chr21.43505155	chr21	43505155	R	46	80.43	19.57
chr21.43505361	chr21	43505361	R	30	76.67	23.33
chr21.43505377	chr21	43505377	R	30	100	0
chr21.43513118	chr21	43513118	F	15	53.33	46.67
chr21.43513138	chr21	43513138	F	15	80	20
chr21.43513303	chr21	43513303	R	28	10.71	89.29
chr21.43513314	chr21	43513314	R	28	10.71	89.29
chr21.43513332	chr21	43513332	F	187	88.77	11.23
chr21.43513332	chr21	43513332	R	28	100	0
chr21.43513353	chr21	43513353	F	180	92.78	7.22
chr21.43513420	chr21	43513420	R	93	90.32	9.68
chr21.43515269	chr21	43515269	F	21	76.19	23.81
chr21.43515299	chr21	43515299	F	21	100	0
chr21.43515509	chr21	43515509	F	31	87.1	12.9
chr21.43515532	chr21	43515532	F	31	100	0
chr21.43515620	chr21	43515620	F	16	37.5	62.5
chr21.43515620	chr21	43515620	R	62	69.35	30.65
chr21.43515667	chr21	43515667	F	14	57.14	42.86
chr21.43516200	chr21	43516200	F	272	93.75	6.25
chr21.43516282	chr21	43516282	R	11	100	0
chr21.43518323	chr21	43518323	F	197	90.86	9.14
chr21.43518391	chr21	43518391	R	29	79.31	20.69
chr21.43518818	chr21	43518818	F	20	0	100
chr21.43518852	chr21	43518852	F	18	100	0
chr21.43521304	chr21	43521304	F	28	100	0
chr21.43521342	chr21	43521342	R	18	50	50
chr21.43521873	chr21	43521873	F	24	70.83	29.17
chr21.43521960	chr21	43521960	R	114	86.84	13.16
chr21.43521977	chr21	43521977	R	117	44.44	55.56
chr21.43523155	chr21	43523155	F	16	68.75	31.25
chr21.43523178	chr21	43523178	F	16	81.25	18.75
chr21.43523183	chr21	43523183	F	16	100	0
chr21.43523193	chr21	43523193	F	13	100	0
chr21.43523242	chr21	43523242	R	24	100	0
chr21.43523257	chr21	43523257	R	24	100	0
chr21.43523290	chr21	43523290	R	24	75	25
chr21.43523950	chr21	43523950	F	205	82.93	17.07
chr21.43523979	chr21	43523979	F	198	96.46	3.54
chr21.43525663	chr21	43525663	F	83	69.88	30.12
chr21.43525791	chr21	43525791	F	46	95.65	4.35
chr21.43525808	chr21	43525808	R	100	56	44
chr21.43525808	chr21	43525808	F	46	67.39	32.61
chr21.43525842	chr21	43525842	R	100	32	68
chr21.43526340	chr21	43526340	R	147	93.88	6.12
chr21.43526499	chr21	43526499	R	37	97.3	2.7
chr21.43526508	chr21	43526508	R	95	82.11	17.89
chr21.43526543	chr21	43526543	R	96	59.38	40.62
chr21.43531940	chr21	43531940	R	14	100	0
chr21.43535342	chr21	43535342	F	175	86.86	13.14
chr21.43535346	chr21	43535346	F	176	93.18	6.82
chr21.43535378	chr21	43535378	R	151	91.39	8.61
chr21.43535378	chr21	43535378	F	171	89.47	10.53
